poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct,days_until_election
88496,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,National,2024-09-29,2024-10-01,NA,NA,NA,NA,NA,NA,211489,1000,lv,NA,lv,NA,10/3/24 08:55,NA,https://emersoncollegepolling.com/october-2024-national-poll-harris-50-trump-48/,https://emersoncollegepolling.com/october-2024-national-poll-harris-50-trump-48/,NA,https://docs.google.com/spreadsheets/d/1bUq7htQTzYUyX8cPRbkZW7gXcKf7qczY/edit?gid=321096831#gid=321096831,NA,NA,NA,8914,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,48.6,35
88452,235,InsiderAdvantage,NA,NA,InsiderAdvantage,243,InsiderAdvantage,2,-0.3,Text,5,North Carolina,2024-09-29,2024-09-30,NA,NA,NA,NA,NA,NA,211162,800,lv,NA,lv,NA,10/1/24 10:18,NA,https://insideradvantage.com/insideradvantage-sunbelt-battleground-surveys-trump-enjoys-slim-lead-in-arizona-nevada-and-north-carolina-georgia-tied/,NA,https://insideradvantage.com/insideradvantage-sunbelt-battleground-surveys-trump-enjoys-slim-lead-in-arizona-nevada-and-north-carolina-georgia-tied/,https://insideradvantage.com/north-carolina-top-line-tabs/,NA,NA,NA,8839,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49.3,36
88452,235,InsiderAdvantage,NA,NA,InsiderAdvantage,243,InsiderAdvantage,2,-0.3,Text,5,North Carolina,2024-09-29,2024-09-30,NA,NA,NA,NA,NA,NA,211162,800,lv,NA,lv,NA,10/1/24 10:18,NA,https://insideradvantage.com/insideradvantage-sunbelt-battleground-surveys-trump-enjoys-slim-lead-in-arizona-nevada-and-north-carolina-georgia-tied/,NA,https://insideradvantage.com/insideradvantage-sunbelt-battleground-surveys-trump-enjoys-slim-lead-in-arizona-nevada-and-north-carolina-georgia-tied/,https://insideradvantage.com/north-carolina-top-line-tabs/,NA,NA,NA,8839,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49.5,36
88449,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,New York,2024-09-04,2024-09-30,NA,NA,NA,NA,NA,NA,211159,400,lv,NA,lv,NA,10/1/24 10:18,NA,https://www.activote.net/harris-has-comfortable-lead-in-new-york/,NA,NA,https://www.activote.net/harris-has-comfortable-lead-in-new-york/,NA,FALSE,NA,8860,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,60.6,36
88449,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,New York,2024-09-04,2024-09-30,NA,NA,NA,NA,NA,NA,211159,400,lv,NA,lv,NA,10/1/24 10:18,NA,https://www.activote.net/harris-has-comfortable-lead-in-new-york/,NA,NA,https://www.activote.net/harris-has-comfortable-lead-in-new-york/,NA,FALSE,NA,8860,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,39.4,36
88447,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,Ohio,2024-08-28,2024-09-30,NA,NA,NA,NA,NA,NA,211157,400,lv,NA,lv,NA,10/1/24 10:18,NA,https://www.activote.net/trump-leads-in-ohio/,NA,NA,https://www.activote.net/trump-leads-in-ohio/,NA,FALSE,NA,8863,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46.4,36
88447,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,Ohio,2024-08-28,2024-09-30,NA,NA,NA,NA,NA,NA,211157,400,lv,NA,lv,NA,10/1/24 10:18,NA,https://www.activote.net/trump-leads-in-ohio/,NA,NA,https://www.activote.net/trump-leads-in-ohio/,NA,FALSE,NA,8863,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,53.6,36
88448,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,Indiana,2024-08-28,2024-09-30,NA,NA,NA,NA,NA,NA,211158,400,lv,NA,lv,NA,10/1/24 10:18,NA,https://www.activote.net/trump-leads-comfortably-in-indiana/,NA,NA,https://www.activote.net/trump-leads-comfortably-in-indiana/,NA,FALSE,NA,8797,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,43,36
88448,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,Indiana,2024-08-28,2024-09-30,NA,NA,NA,NA,NA,NA,211158,400,lv,NA,lv,NA,10/1/24 10:18,NA,https://www.activote.net/trump-leads-comfortably-in-indiana/,NA,NA,https://www.activote.net/trump-leads-comfortably-in-indiana/,NA,FALSE,NA,8797,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,57,36
88425,1754,Patriot Polling,NA,NA,Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5,Pennsylvania,2024-09-27,2024-09-29,NA,NA,NA,NA,NA,NA,211114,816,rv,NA,rv,NA,9/30/24 11:23,NA,https://patriotpolling.com/our-polls/f/trump-and-casey-lead-narrowly-in-pennsylvania,https://patriotpolling.com/our-polls/f/trump-and-casey-lead-narrowly-in-pennsylvania,NA,NA,NA,NA,NA,8872,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,37
88425,1754,Patriot Polling,NA,NA,Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5,Pennsylvania,2024-09-27,2024-09-29,NA,NA,NA,NA,NA,NA,211114,816,rv,NA,rv,NA,9/30/24 11:23,NA,https://patriotpolling.com/our-polls/f/trump-and-casey-lead-narrowly-in-pennsylvania,https://patriotpolling.com/our-polls/f/trump-and-casey-lead-narrowly-in-pennsylvania,NA,NA,NA,NA,NA,8872,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,50,37
88439,1334,Alaska Survey Research,NA,NA,Alaska Survey Research,155,Alaska Survey Research,1.9,-0.1,Probability Panel,7,Alaska,2024-09-27,2024-09-29,NA,NA,NA,NA,NA,NA,211140,1182,lv,NA,lv,NA,10/1/24 09:14,NA,https://x.com/IvanMoore1/status/1840909214698651796,NA,https://x.com/IvanMoore1/status/1840909214698651796,NA,NA,NA,NA,8749,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,43,37
88439,1334,Alaska Survey Research,NA,NA,Alaska Survey Research,155,Alaska Survey Research,1.9,-0.1,Probability Panel,7,Alaska,2024-09-27,2024-09-29,NA,NA,NA,NA,NA,NA,211140,1182,lv,NA,lv,NA,10/1/24 09:14,NA,https://x.com/IvanMoore1/status/1840909214698651796,NA,https://x.com/IvanMoore1/status/1840909214698651796,NA,NA,NA,NA,8749,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,52,37
88439,1334,Alaska Survey Research,NA,NA,Alaska Survey Research,155,Alaska Survey Research,1.9,-0.1,Probability Panel,7,Alaska,2024-09-27,2024-09-29,NA,NA,NA,NA,NA,NA,211140,1182,lv,NA,lv,NA,10/1/24 09:14,NA,https://x.com/IvanMoore1/status/1840909214698651796,NA,https://x.com/IvanMoore1/status/1840909214698651796,NA,NA,NA,NA,8749,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,TRUE,IND,Kennedy,31042,Robert F. Kennedy,6,37
88421,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,Wisconsin,2024-08-29,2024-09-29,NA,NA,NA,NA,NA,NA,211094,400,lv,NA,lv,NA,9/30/24 09:18,NA,https://www.activote.net/harris-leads-in-wisconsin/,https://www.activote.net/harris-leads-in-wisconsin/,NA,NA,NA,FALSE,NA,8905,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,52.1,37
88421,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,Wisconsin,2024-08-29,2024-09-29,NA,NA,NA,NA,NA,NA,211094,400,lv,NA,lv,NA,9/30/24 09:18,NA,https://www.activote.net/harris-leads-in-wisconsin/,https://www.activote.net/harris-leads-in-wisconsin/,NA,NA,NA,FALSE,NA,8905,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,47.9,37
88461,1102,Emerson,2204,RealClearWorld,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Arizona,2024-09-27,2024-09-28,NA,NA,NA,NA,NA,NA,211311,920,lv,NA,lv,NA,10/1/24 15:14,NA,https://emersoncollegepolling.com/september-2024-arizona-and-north-carolina-polls-harris-and-trump-neck-and-neck-in-key-swing-states/,https://emersoncollegepolling.com/september-2024-arizona-and-north-carolina-polls-harris-and-trump-neck-and-neck-in-key-swing-states/,NA,https://docs.google.com/spreadsheets/d/1FVfn-1oaLtOObkwACgt_Imsvf7jgVEdo/edit?gid=1864996370#gid=1864996370,NA,NA,NA,8759,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47.6,38
88461,1102,Emerson,2204,RealClearWorld,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Arizona,2024-09-27,2024-09-28,NA,NA,NA,NA,NA,NA,211311,920,lv,NA,lv,NA,10/1/24 15:14,NA,https://emersoncollegepolling.com/september-2024-arizona-and-north-carolina-polls-harris-and-trump-neck-and-neck-in-key-swing-states/,https://emersoncollegepolling.com/september-2024-arizona-and-north-carolina-polls-harris-and-trump-neck-and-neck-in-key-swing-states/,NA,https://docs.google.com/spreadsheets/d/1FVfn-1oaLtOObkwACgt_Imsvf7jgVEdo/edit?gid=1864996370#gid=1864996370,NA,NA,NA,8759,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,51.7,38
88462,1102,Emerson,2204,RealClearWorld,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,North Carolina,2024-09-27,2024-09-28,NA,NA,NA,NA,NA,NA,211310,850,lv,NA,lv,NA,10/1/24 15:14,NA,https://emersoncollegepolling.com/september-2024-arizona-and-north-carolina-polls-harris-and-trump-neck-and-neck-in-key-swing-states/,https://emersoncollegepolling.com/september-2024-arizona-and-north-carolina-polls-harris-and-trump-neck-and-neck-in-key-swing-states/,NA,https://docs.google.com/spreadsheets/d/1FVfn-1oaLtOObkwACgt_Imsvf7jgVEdo/edit?gid=1864996370#gid=1864996370,NA,NA,NA,8839,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49.1,38
88462,1102,Emerson,2204,RealClearWorld,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,North Carolina,2024-09-27,2024-09-28,NA,NA,NA,NA,NA,NA,211310,850,lv,NA,lv,NA,10/1/24 15:14,NA,https://emersoncollegepolling.com/september-2024-arizona-and-north-carolina-polls-harris-and-trump-neck-and-neck-in-key-swing-states/,https://emersoncollegepolling.com/september-2024-arizona-and-north-carolina-polls-harris-and-trump-neck-and-neck-in-key-swing-states/,NA,https://docs.google.com/spreadsheets/d/1FVfn-1oaLtOObkwACgt_Imsvf7jgVEdo/edit?gid=1864996370#gid=1864996370,NA,NA,NA,8839,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49.9,38
88465,1102,Emerson,2180,RealClearPennsylvania,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Pennsylvania,2024-09-27,2024-09-28,NA,NA,NA,NA,NA,NA,211323,1000,lv,NA,lv,NA,10/1/24 19:32,NA,https://emersoncollegepolling.com/september-2024-pennsylvania-poll-trump-48-harris-48/,https://emersoncollegepolling.com/september-2024-pennsylvania-poll-trump-48-harris-48/,NA,https://docs.google.com/spreadsheets/d/1sDCAsNFu_Ns0EqJzq_RwygwL9VDL4QfA/edit?gid=1015073363#gid=1015073363,NA,NA,NA,8872,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49.3,38
88465,1102,Emerson,2180,RealClearPennsylvania,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Pennsylvania,2024-09-27,2024-09-28,NA,NA,NA,NA,NA,NA,211323,1000,lv,NA,lv,NA,10/1/24 19:32,NA,https://emersoncollegepolling.com/september-2024-pennsylvania-poll-trump-48-harris-48/,https://emersoncollegepolling.com/september-2024-pennsylvania-poll-trump-48-harris-48/,NA,https://docs.google.com/spreadsheets/d/1sDCAsNFu_Ns0EqJzq_RwygwL9VDL4QfA/edit?gid=1015073363#gid=1015073363,NA,NA,NA,8872,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,48.8,38
88459,1554,RMG Research,2178,Napolitan News Service,RMG Research,555,RMG Research,2.3,-0.4,Online Panel,5,Texas,2024-09-25,2024-09-27,NA,NA,NA,NA,NA,NA,211304,779,lv,NA,lv,NA,10/1/24 14:08,NA,https://napolitaninstitute.org/2024/10/01/texas-trump-53-harris-46/,https://napolitaninstitute.org/2024/10/01/texas-trump-53-harris-46/,https://napolitaninstitute.org/wp-content/uploads/2024/10/GCM24-TX09-Mini-Toplines-Pres.pdf,https://napolitaninstitute.org/wp-content/uploads/2024/10/GCM24-TX09-Mini-Crosstabs-Pres.pdf,NA,NA,NA,8889,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,39
88459,1554,RMG Research,2178,Napolitan News Service,RMG Research,555,RMG Research,2.3,-0.4,Online Panel,5,Texas,2024-09-25,2024-09-27,NA,NA,NA,NA,NA,NA,211304,779,lv,NA,lv,NA,10/1/24 14:08,NA,https://napolitaninstitute.org/2024/10/01/texas-trump-53-harris-46/,https://napolitaninstitute.org/2024/10/01/texas-trump-53-harris-46/,https://napolitaninstitute.org/wp-content/uploads/2024/10/GCM24-TX09-Mini-Toplines-Pres.pdf,https://napolitaninstitute.org/wp-content/uploads/2024/10/GCM24-TX09-Mini-Crosstabs-Pres.pdf,NA,NA,NA,8889,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,53,39
88370,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,Pennsylvania,2024-09-01,2024-09-25,NA,NA,NA,NA,NA,NA,210792,400,lv,NA,lv,NA,9/26/24 09:50,NA,https://www.activote.net/harris-maintains-narrow-lead-in-keystone-swing-state-pennsylvania/,https://www.activote.net/harris-maintains-narrow-lead-in-keystone-swing-state-pennsylvania/,NA,NA,NA,FALSE,NA,8872,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,51.6,41
88370,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,Pennsylvania,2024-09-01,2024-09-25,NA,NA,NA,NA,NA,NA,210792,400,lv,NA,lv,NA,9/26/24 09:50,NA,https://www.activote.net/harris-maintains-narrow-lead-in-keystone-swing-state-pennsylvania/,https://www.activote.net/harris-maintains-narrow-lead-in-keystone-swing-state-pennsylvania/,NA,NA,NA,FALSE,NA,8872,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,48.4,41
88364,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Texas,2024-09-22,2024-09-24,NA,NA,NA,NA,NA,NA,210789,950,lv,NA,lv,NA,9/26/24 08:47,NA,https://emersoncollegepolling.com/september-2024-texas-poll-trump-51-harris-46cruz-49-allred-45/,https://emersoncollegepolling.com/september-2024-texas-poll-trump-51-harris-46cruz-49-allred-45/,NA,https://docs.google.com/spreadsheets/d/1xPTQ6KHu7GtPCrWO7jTBd0gt1mX5hp41/edit?gid=1838032591#gid=1838032591,NA,NA,NA,8889,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46.7,42
88364,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Texas,2024-09-22,2024-09-24,NA,NA,NA,NA,NA,NA,210789,950,lv,NA,lv,NA,9/26/24 08:47,NA,https://emersoncollegepolling.com/september-2024-texas-poll-trump-51-harris-46cruz-49-allred-45/,https://emersoncollegepolling.com/september-2024-texas-poll-trump-51-harris-46cruz-49-allred-45/,NA,https://docs.google.com/spreadsheets/d/1xPTQ6KHu7GtPCrWO7jTBd0gt1mX5hp41/edit?gid=1838032591#gid=1838032591,NA,NA,NA,8889,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,52.3,42
88365,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Virginia,2024-09-22,2024-09-24,NA,NA,NA,NA,NA,NA,210790,860,lv,NA,lv,NA,9/26/24 08:47,NA,https://emersoncollegepolling.com/september-2024-virginia-poll-harris-52-trump-44/,https://emersoncollegepolling.com/september-2024-virginia-poll-harris-52-trump-44/,NA,https://docs.google.com/spreadsheets/d/1oA8tuH8qNgNdAnh-nJ8X6RrS2Mtx39T3/edit?gid=1796520530#gid=1796520530,NA,NA,NA,8895,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,52.7,42
88365,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Virginia,2024-09-22,2024-09-24,NA,NA,NA,NA,NA,NA,210790,860,lv,NA,lv,NA,9/26/24 08:47,NA,https://emersoncollegepolling.com/september-2024-virginia-poll-harris-52-trump-44/,https://emersoncollegepolling.com/september-2024-virginia-poll-harris-52-trump-44/,NA,https://docs.google.com/spreadsheets/d/1oA8tuH8qNgNdAnh-nJ8X6RrS2Mtx39T3/edit?gid=1796520530#gid=1796520530,NA,NA,NA,8895,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,46.2,42
88361,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Georgia,2024-09-20,2024-09-24,NA,NA,NA,NA,NA,NA,210760,1441,lv,NA,lv,NA,9/25/24 19:56,NA,https://www.cbsnews.com/news/trump-harris-poll-georgia/,https://www.cbsnews.com/news/trump-harris-poll-georgia/,NA,https://www.scribd.com/document/773070429/cbsnews-20240924-ga,NA,NA,NA,8781,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,42
88361,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Georgia,2024-09-20,2024-09-24,NA,NA,NA,NA,NA,NA,210760,1441,lv,NA,lv,NA,9/25/24 19:56,NA,https://www.cbsnews.com/news/trump-harris-poll-georgia/,https://www.cbsnews.com/news/trump-harris-poll-georgia/,NA,https://www.scribd.com/document/773070429/cbsnews-20240924-ga,NA,NA,NA,8781,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,51,42
88340,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,National,2024-09-18,2024-09-24,NA,NA,NA,NA,NA,NA,210622,1000,lv,NA,lv,NA,9/25/24 09:02,NA,https://www.activote.net/harris-post-debate-bump-dissipates/,NA,NA,https://www.activote.net/harris-post-debate-bump-dissipates/,NA,FALSE,NA,8914,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,51.4,42
88340,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,National,2024-09-18,2024-09-24,NA,NA,NA,NA,NA,NA,210622,1000,lv,NA,lv,NA,9/25/24 09:02,NA,https://www.activote.net/harris-post-debate-bump-dissipates/,NA,NA,https://www.activote.net/harris-post-debate-bump-dissipates/,NA,FALSE,NA,8914,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,48.6,42
88341,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,Texas,2024-09-07,2024-09-24,NA,NA,NA,NA,NA,NA,210623,400,lv,NA,lv,NA,9/25/24 09:02,NA,https://www.activote.net/trump-stays-comfortably-ahead-in-texas/,NA,NA,https://www.activote.net/trump-stays-comfortably-ahead-in-texas/,NA,FALSE,NA,8889,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,45.7,42
88341,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,Texas,2024-09-07,2024-09-24,NA,NA,NA,NA,NA,NA,210623,400,lv,NA,lv,NA,9/25/24 09:02,NA,https://www.activote.net/trump-stays-comfortably-ahead-in-texas/,NA,NA,https://www.activote.net/trump-stays-comfortably-ahead-in-texas/,NA,FALSE,NA,8889,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,54.3,42
88376,1554,RMG Research,2178,Napolitan News Service,RMG Research,555,RMG Research,2.3,-0.4,Online Panel,5,Wisconsin,2024-09-17,2024-09-23,NA,NA,NA,NA,NA,NA,210853,788,lv,NA,lv,NA,9/26/24 13:09,NA,https://napolitaninstitute.org/2024/09/26/wisconsin-harris-50-trump-49/,https://napolitaninstitute.org/2024/09/26/wisconsin-harris-50-trump-49/,https://napolitaninstitute.org/wp-content/uploads/2024/09/GCM24-WI09-Mini-Toplines-Pres.pdf,https://napolitaninstitute.org/wp-content/uploads/2024/09/GCM24-WI09-Mini-Crosstabs-Pres.pdf,NA,NA,NA,8905,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,43
88376,1554,RMG Research,2178,Napolitan News Service,RMG Research,555,RMG Research,2.3,-0.4,Online Panel,5,Wisconsin,2024-09-17,2024-09-23,NA,NA,NA,NA,NA,NA,210853,788,lv,NA,lv,NA,9/26/24 13:09,NA,https://napolitaninstitute.org/2024/09/26/wisconsin-harris-50-trump-49/,https://napolitaninstitute.org/2024/09/26/wisconsin-harris-50-trump-49/,https://napolitaninstitute.org/wp-content/uploads/2024/09/GCM24-WI09-Mini-Toplines-Pres.pdf,https://napolitaninstitute.org/wp-content/uploads/2024/09/GCM24-WI09-Mini-Crosstabs-Pres.pdf,NA,NA,NA,8905,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49,43
88269,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,California,2024-08-21,2024-09-21,NA,NA,NA,NA,NA,NA,210294,400,lv,NA,lv,NA,9/21/24 14:31,NA,https://www.activote.net/harris-again-far-ahead-in-her-home-state/,NA,NA,https://www.activote.net/harris-again-far-ahead-in-her-home-state/,NA,FALSE,NA,8762,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,64,45
88269,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,California,2024-08-21,2024-09-21,NA,NA,NA,NA,NA,NA,210294,400,lv,NA,lv,NA,9/21/24 14:31,NA,https://www.activote.net/harris-again-far-ahead-in-her-home-state/,NA,NA,https://www.activote.net/harris-again-far-ahead-in-her-home-state/,NA,FALSE,NA,8762,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,36,45
88274,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,National,2024-09-18,2024-09-20,NA,NA,NA,NA,NA,NA,210307,3129,lv,NA,lv,NA,9/22/24 13:22,NA,https://www.cbsnews.com/news/trump-harris-poll-debate-economy-09-22-2024/,https://www.cbsnews.com/news/trump-harris-poll-debate-economy-09-22-2024/,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/cbsnews_20240922_1.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,52,46
88274,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,National,2024-09-18,2024-09-20,NA,NA,NA,NA,NA,NA,210307,3129,lv,NA,lv,NA,9/22/24 13:22,NA,https://www.cbsnews.com/news/trump-harris-poll-debate-economy-09-22-2024/,https://www.cbsnews.com/news/trump-harris-poll-debate-economy-09-22-2024/,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/cbsnews_20240922_1.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,48,46
88235,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Arizona,2024-09-15,2024-09-18,NA,NA,NA,NA,NA,NA,210076,868,lv,NA,lv,NA,9/19/24 09:21,NA,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,NA,https://docs.google.com/spreadsheets/d/1SCRlpxhcTB3YCrLcbSAG_hdj6ZwTzl85/edit?gid=1322755984#gid=1322755984,NA,NA,NA,8759,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48.7,48
