"poll_id","pollster_id","pollster","start_date","end_date","sample_size","methodology","population","state","candidate_name","candidate_id","pct"
75,2,"Pollster 2",2024-10-24,2024-10-28,1597,"Online Panel","lv","Delaware","Donald Trump",16651,0.092049587910795
75,2,"Pollster 2",2024-10-24,2024-10-28,1597,"Online Panel","lv","Delaware","Kamala Harris",16661,7.81769293988091
75,2,"Pollster 2",2024-10-24,2024-10-28,1597,"Online Panel","lv","Delaware","Jill Stein",31116,25.2152295810701
75,2,"Pollster 2",2024-10-24,2024-10-28,1597,"Online Panel","lv","Delaware","Cornel West",31097,32.1655730516123
75,2,"Pollster 2",2024-10-24,2024-10-28,1597,"Online Panel","lv","Delaware","Chase Oliver",31790,29.6964197404262
75,2,"Pollster 2",2024-10-24,2024-10-28,1597,"Online Panel","lv","Delaware","Robert F. Kennedy",31042,5.01303509909968
76,4,"Pollster 4",2024-10-26,2024-10-29,534,"Online Panel","lv","Ohio","Donald Trump",16651,1.01703678818302
76,4,"Pollster 4",2024-10-26,2024-10-29,534,"Online Panel","lv","Ohio","Kamala Harris",16661,7.60589483074776
76,4,"Pollster 4",2024-10-26,2024-10-29,534,"Online Panel","lv","Ohio","Jill Stein",31116,34.3420005529009
76,4,"Pollster 4",2024-10-26,2024-10-29,534,"Online Panel","lv","Ohio","Cornel West",31097,4.27900417684404
76,4,"Pollster 4",2024-10-26,2024-10-29,534,"Online Panel","lv","Ohio","Chase Oliver",31790,37.7447479146248
76,4,"Pollster 4",2024-10-26,2024-10-29,534,"Online Panel","lv","Ohio","Robert F. Kennedy",31042,15.0113157366995
77,6,"Pollster 6",2024-10-21,2024-10-22,1808,"IVR/Live Phone","lv","Idaho","Donald Trump",16651,19.3629114510501
77,6,"Pollster 6",2024-10-21,2024-10-22,1808,"IVR/Live Phone","lv","Idaho","Kamala Harris",16661,14.8759564020092
77,6,"Pollster 6",2024-10-21,2024-10-22,1808,"IVR/Live Phone","lv","Idaho","Jill Stein",31116,35.6726189889436
77,6,"Pollster 6",2024-10-21,2024-10-22,1808,"IVR/Live Phone","lv","Idaho","Cornel West",31097,9.13073192104724
77,6,"Pollster 6",2024-10-21,2024-10-22,1808,"IVR/Live Phone","lv","Idaho","Chase Oliver",31790,18.1375212880298
77,6,"Pollster 6",2024-10-21,2024-10-22,1808,"IVR/Live Phone","lv","Idaho","Robert F. Kennedy",31042,2.82025994891999
78,7,"Pollster 7",2024-10-28,2024-11-01,1083,"IVR/Online","a","New Hampshire","Donald Trump",16651,10.1683873553069
78,7,"Pollster 7",2024-10-28,2024-11-01,1083,"IVR/Online","a","New Hampshire","Kamala Harris",16661,38.6289984840714
78,7,"Pollster 7",2024-10-28,2024-11-01,1083,"IVR/Online","a","New Hampshire","Jill Stein",31116,23.8815877433891
78,7,"Pollster 7",2024-10-28,2024-11-01,1083,"IVR/Online","a","New Hampshire","Cornel West",31097,0.208624882907151
78,7,"Pollster 7",2024-10-28,2024-11-01,1083,"IVR/Online","a","New Hampshire","Chase Oliver",31790,12.4847038661756
78,7,"Pollster 7",2024-10-28,2024-11-01,1083,"IVR/Online","a","New Hampshire","Robert F. Kennedy",31042,14.6276976681499
79,6,"Pollster 6",2024-10-12,2024-10-14,1609,"Online Panel","lv","Mississippi","Donald Trump",16651,10.5898398536332
79,6,"Pollster 6",2024-10-12,2024-10-14,1609,"Online Panel","lv","Mississippi","Kamala Harris",16661,20.5680531120542
79,6,"Pollster 6",2024-10-12,2024-10-14,1609,"Online Panel","lv","Mississippi","Jill Stein",31116,14.4900584305225
79,6,"Pollster 6",2024-10-12,2024-10-14,1609,"Online Panel","lv","Mississippi","Cornel West",31097,26.3753667260371
79,6,"Pollster 6",2024-10-12,2024-10-14,1609,"Online Panel","lv","Mississippi","Chase Oliver",31790,9.19230795153247
79,6,"Pollster 6",2024-10-12,2024-10-14,1609,"Online Panel","lv","Mississippi","Robert F. Kennedy",31042,18.7843739262205
80,9,"Pollster 9",2024-10-19,2024-10-22,1429,"IVR/Live Phone","a","West Virginia","Donald Trump",16651,3.00228971179371
80,9,"Pollster 9",2024-10-19,2024-10-22,1429,"IVR/Live Phone","a","West Virginia","Kamala Harris",16661,8.89368471804413
80,9,"Pollster 9",2024-10-19,2024-10-22,1429,"IVR/Live Phone","a","West Virginia","Jill Stein",31116,35.6933026736578
80,9,"Pollster 9",2024-10-19,2024-10-22,1429,"IVR/Live Phone","a","West Virginia","Cornel West",31097,21.0034406217658
80,9,"Pollster 9",2024-10-19,2024-10-22,1429,"IVR/Live Phone","a","West Virginia","Chase Oliver",31790,9.04480393127828
80,9,"Pollster 9",2024-10-19,2024-10-22,1429,"IVR/Live Phone","a","West Virginia","Robert F. Kennedy",31042,22.3624783434603
81,2,"Pollster 2",2024-10-29,2024-11-03,700,"Online","lv","Florida","Donald Trump",16651,0.813235810493673
81,2,"Pollster 2",2024-10-29,2024-11-03,700,"Online","lv","Florida","Kamala Harris",16661,22.6745571229389
81,2,"Pollster 2",2024-10-29,2024-11-03,700,"Online","lv","Florida","Jill Stein",31116,14.1853212709762
81,2,"Pollster 2",2024-10-29,2024-11-03,700,"Online","lv","Florida","Cornel West",31097,17.7019311631179
81,2,"Pollster 2",2024-10-29,2024-11-03,700,"Online","lv","Florida","Chase Oliver",31790,27.2863034405869
81,2,"Pollster 2",2024-10-29,2024-11-03,700,"Online","lv","Florida","Robert F. Kennedy",31042,17.3386511918865
82,7,"Pollster 7",2024-10-06,2024-10-11,1091,"Online Panel","rv","North Carolina","Donald Trump",16651,21.0884299423619
82,7,"Pollster 7",2024-10-06,2024-10-11,1091,"Online Panel","rv","North Carolina","Kamala Harris",16661,15.7478296680265
82,7,"Pollster 7",2024-10-06,2024-10-11,1091,"Online Panel","rv","North Carolina","Jill Stein",31116,9.92344847273544
82,7,"Pollster 7",2024-10-06,2024-10-11,1091,"Online Panel","rv","North Carolina","Cornel West",31097,14.7640441032028
82,7,"Pollster 7",2024-10-06,2024-10-11,1091,"Online Panel","rv","North Carolina","Chase Oliver",31790,23.3880343509825
82,7,"Pollster 7",2024-10-06,2024-10-11,1091,"Online Panel","rv","North Carolina","Robert F. Kennedy",31042,15.0882134626909
83,9,"Pollster 9",2024-10-07,2024-10-11,929,"IVR/Online","a","Vermont","Donald Trump",16651,27.75025364162
83,9,"Pollster 9",2024-10-07,2024-10-11,929,"IVR/Online","a","Vermont","Kamala Harris",16661,24.1682677874837
83,9,"Pollster 9",2024-10-07,2024-10-11,929,"IVR/Online","a","Vermont","Jill Stein",31116,18.4119556183285
83,9,"Pollster 9",2024-10-07,2024-10-11,929,"IVR/Online","a","Vermont","Cornel West",31097,2.43500091415696
83,9,"Pollster 9",2024-10-07,2024-10-11,929,"IVR/Online","a","Vermont","Chase Oliver",31790,4.52749372127671
83,9,"Pollster 9",2024-10-07,2024-10-11,929,"IVR/Online","a","Vermont","Robert F. Kennedy",31042,22.707028317134
84,1,"Pollster 1",2024-10-12,2024-10-13,660,"IVR/Live Phone","a","Idaho","Donald Trump",16651,28.2273202634535
84,1,"Pollster 1",2024-10-12,2024-10-13,660,"IVR/Live Phone","a","Idaho","Kamala Harris",16661,9.24302088689769
84,1,"Pollster 1",2024-10-12,2024-10-13,660,"IVR/Live Phone","a","Idaho","Jill Stein",31116,19.8567740348309
84,1,"Pollster 1",2024-10-12,2024-10-13,660,"IVR/Live Phone","a","Idaho","Cornel West",31097,1.22832412230438
84,1,"Pollster 1",2024-10-12,2024-10-13,660,"IVR/Live Phone","a","Idaho","Chase Oliver",31790,29.2070589227548
84,1,"Pollster 1",2024-10-12,2024-10-13,660,"IVR/Live Phone","a","Idaho","Robert F. Kennedy",31042,12.2375017697587
85,2,"Pollster 2",2024-10-12,2024-10-14,1114,"Online Panel","lv","Alaska","Donald Trump",16651,17.7792639251587
85,2,"Pollster 2",2024-10-12,2024-10-14,1114,"Online Panel","lv","Alaska","Kamala Harris",16661,18.877370550748
85,2,"Pollster 2",2024-10-12,2024-10-14,1114,"Online Panel","lv","Alaska","Jill Stein",31116,13.4017101953778
85,2,"Pollster 2",2024-10-12,2024-10-14,1114,"Online Panel","lv","Alaska","Cornel West",31097,5.20960153559113
85,2,"Pollster 2",2024-10-12,2024-10-14,1114,"Online Panel","lv","Alaska","Chase Oliver",31790,21.8659784181243
85,2,"Pollster 2",2024-10-12,2024-10-14,1114,"Online Panel","lv","Alaska","Robert F. Kennedy",31042,22.866075375
86,6,"Pollster 6",2024-10-31,2024-11-05,1668,"Online","a","Indiana","Donald Trump",16651,68.2399177984727
86,6,"Pollster 6",2024-10-31,2024-11-05,1668,"Online","a","Indiana","Kamala Harris",16661,2.84383722828502
86,6,"Pollster 6",2024-10-31,2024-11-05,1668,"Online","a","Indiana","Jill Stein",31116,0.55301510798855
86,6,"Pollster 6",2024-10-31,2024-11-05,1668,"Online","a","Indiana","Cornel West",31097,15.0057967529093
86,6,"Pollster 6",2024-10-31,2024-11-05,1668,"Online","a","Indiana","Chase Oliver",31790,2.83456662327772
86,6,"Pollster 6",2024-10-31,2024-11-05,1668,"Online","a","Indiana","Robert F. Kennedy",31042,10.5228664890667
87,9,"Pollster 9",2024-10-15,2024-10-18,1814,"Online Panel","lv","Arkansas","Donald Trump",16651,14.5463991254502
87,9,"Pollster 9",2024-10-15,2024-10-18,1814,"Online Panel","lv","Arkansas","Kamala Harris",16661,18.6182520610963
87,9,"Pollster 9",2024-10-15,2024-10-18,1814,"Online Panel","lv","Arkansas","Jill Stein",31116,9.9316952387284
87,9,"Pollster 9",2024-10-15,2024-10-18,1814,"Online Panel","lv","Arkansas","Cornel West",31097,36.4798974576957
87,9,"Pollster 9",2024-10-15,2024-10-18,1814,"Online Panel","lv","Arkansas","Chase Oliver",31790,9.26863088771737
87,9,"Pollster 9",2024-10-15,2024-10-18,1814,"Online Panel","lv","Arkansas","Robert F. Kennedy",31042,11.155125229312
88,8,"Pollster 8",2024-10-21,2024-10-23,1798,"Live Phone","a","Vermont","Donald Trump",16651,0.782152023486711
88,8,"Pollster 8",2024-10-21,2024-10-23,1798,"Live Phone","a","Vermont","Kamala Harris",16661,25.4336384818715
88,8,"Pollster 8",2024-10-21,2024-10-23,1798,"Live Phone","a","Vermont","Jill Stein",31116,19.2535097812265
88,8,"Pollster 8",2024-10-21,2024-10-23,1798,"Live Phone","a","Vermont","Cornel West",31097,14.7329093032936
88,8,"Pollster 8",2024-10-21,2024-10-23,1798,"Live Phone","a","Vermont","Chase Oliver",31790,36.6494865359599
88,8,"Pollster 8",2024-10-21,2024-10-23,1798,"Live Phone","a","Vermont","Robert F. Kennedy",31042,3.14830387416168
89,10,"Pollster 10",2024-10-20,2024-10-23,1938,"Online","lv","Colorado","Donald Trump",16651,35.2020106074697
89,10,"Pollster 10",2024-10-20,2024-10-23,1938,"Online","lv","Colorado","Kamala Harris",16661,24.7437150541418
89,10,"Pollster 10",2024-10-20,2024-10-23,1938,"Online","lv","Colorado","Jill Stein",31116,2.82795270182215
89,10,"Pollster 10",2024-10-20,2024-10-23,1938,"Online","lv","Colorado","Cornel West",31097,12.5946599901414
89,10,"Pollster 10",2024-10-20,2024-10-23,1938,"Online","lv","Colorado","Chase Oliver",31790,12.3844897599603
89,10,"Pollster 10",2024-10-20,2024-10-23,1938,"Online","lv","Colorado","Robert F. Kennedy",31042,12.2471718864648
90,4,"Pollster 4",2024-10-31,2024-11-01,1552,"Online","lv","Washington","Donald Trump",16651,28.8174892481662
90,4,"Pollster 4",2024-10-31,2024-11-01,1552,"Online","lv","Washington","Kamala Harris",16661,19.1857553680666
90,4,"Pollster 4",2024-10-31,2024-11-01,1552,"Online","lv","Washington","Jill Stein",31116,5.03104908362445
90,4,"Pollster 4",2024-10-31,2024-11-01,1552,"Online","lv","Washington","Cornel West",31097,5.7178580268114
90,4,"Pollster 4",2024-10-31,2024-11-01,1552,"Online","lv","Washington","Chase Oliver",31790,22.8220735997152
90,4,"Pollster 4",2024-10-31,2024-11-01,1552,"Online","lv","Washington","Robert F. Kennedy",31042,18.4257746736162
91,6,"Pollster 6",2024-10-24,2024-10-29,866,"Online","a","Pennsylvania","Donald Trump",16651,9.06628711429424
91,6,"Pollster 6",2024-10-24,2024-10-29,866,"Online","a","Pennsylvania","Kamala Harris",16661,24.0870600890137
91,6,"Pollster 6",2024-10-24,2024-10-29,866,"Online","a","Pennsylvania","Jill Stein",31116,24.1636728726861
91,6,"Pollster 6",2024-10-24,2024-10-29,866,"Online","a","Pennsylvania","Cornel West",31097,11.6794763746791
91,6,"Pollster 6",2024-10-24,2024-10-29,866,"Online","a","Pennsylvania","Chase Oliver",31790,11.5184074696835
91,6,"Pollster 6",2024-10-24,2024-10-29,866,"Online","a","Pennsylvania","Robert F. Kennedy",31042,19.4850960796433
92,7,"Pollster 7",2024-10-26,2024-10-31,1860,"Online","a","Hawaii","Donald Trump",16651,23.2053345563787
92,7,"Pollster 7",2024-10-26,2024-10-31,1860,"Online","a","Hawaii","Kamala Harris",16661,22.5033502834723
92,7,"Pollster 7",2024-10-26,2024-10-31,1860,"Online","a","Hawaii","Jill Stein",31116,3.67371479335168
92,7,"Pollster 7",2024-10-26,2024-10-31,1860,"Online","a","Hawaii","Cornel West",31097,18.1369719109723
92,7,"Pollster 7",2024-10-26,2024-10-31,1860,"Online","a","Hawaii","Chase Oliver",31790,25.1698460670455
92,7,"Pollster 7",2024-10-26,2024-10-31,1860,"Online","a","Hawaii","Robert F. Kennedy",31042,7.3107823887795
93,1,"Pollster 1",2024-10-09,2024-10-14,1905,"Live Phone","lv","Florida","Donald Trump",16651,19.3655144252023
93,1,"Pollster 1",2024-10-09,2024-10-14,1905,"Live Phone","lv","Florida","Kamala Harris",16661,10.4597552576716
93,1,"Pollster 1",2024-10-09,2024-10-14,1905,"Live Phone","lv","Florida","Jill Stein",31116,12.191626101243
93,1,"Pollster 1",2024-10-09,2024-10-14,1905,"Live Phone","lv","Florida","Cornel West",31097,19.1610217854549
93,1,"Pollster 1",2024-10-09,2024-10-14,1905,"Live Phone","lv","Florida","Chase Oliver",31790,12.4165708879108
93,1,"Pollster 1",2024-10-09,2024-10-14,1905,"Live Phone","lv","Florida","Robert F. Kennedy",31042,26.4055115425174
94,6,"Pollster 6",2024-10-28,2024-11-01,588,"Live Phone","a","Minnesota","Donald Trump",16651,20.5257817236915
94,6,"Pollster 6",2024-10-28,2024-11-01,588,"Live Phone","a","Minnesota","Kamala Harris",16661,8.43513546075646
94,6,"Pollster 6",2024-10-28,2024-11-01,588,"Live Phone","a","Minnesota","Jill Stein",31116,21.7675339480091
94,6,"Pollster 6",2024-10-28,2024-11-01,588,"Live Phone","a","Minnesota","Cornel West",31097,26.5715343589656
94,6,"Pollster 6",2024-10-28,2024-11-01,588,"Live Phone","a","Minnesota","Chase Oliver",31790,5.38174636620138
94,6,"Pollster 6",2024-10-28,2024-11-01,588,"Live Phone","a","Minnesota","Robert F. Kennedy",31042,17.318268142376
95,4,"Pollster 4",2024-10-03,2024-10-05,1277,"IVR/Live Phone","a","Missouri","Donald Trump",16651,17.0875593127798
95,4,"Pollster 4",2024-10-03,2024-10-05,1277,"IVR/Live Phone","a","Missouri","Kamala Harris",16661,12.9429209277246
95,4,"Pollster 4",2024-10-03,2024-10-05,1277,"IVR/Live Phone","a","Missouri","Jill Stein",31116,27.3870935995218
95,4,"Pollster 4",2024-10-03,2024-10-05,1277,"IVR/Live Phone","a","Missouri","Cornel West",31097,24.1755004248115
95,4,"Pollster 4",2024-10-03,2024-10-05,1277,"IVR/Live Phone","a","Missouri","Chase Oliver",31790,6.37772250634934
95,4,"Pollster 4",2024-10-03,2024-10-05,1277,"IVR/Live Phone","a","Missouri","Robert F. Kennedy",31042,12.029203228813
96,5,"Pollster 5",2024-10-19,2024-10-21,1668,"Live Phone","a","Kentucky","Donald Trump",16651,1.58683855223785
96,5,"Pollster 5",2024-10-19,2024-10-21,1668,"Live Phone","a","Kentucky","Kamala Harris",16661,14.6525620310256
96,5,"Pollster 5",2024-10-19,2024-10-21,1668,"Live Phone","a","Kentucky","Jill Stein",31116,22.546800732427
96,5,"Pollster 5",2024-10-19,2024-10-21,1668,"Live Phone","a","Kentucky","Cornel West",31097,7.69701582641493
96,5,"Pollster 5",2024-10-19,2024-10-21,1668,"Live Phone","a","Kentucky","Chase Oliver",31790,29.1865453422414
96,5,"Pollster 5",2024-10-19,2024-10-21,1668,"Live Phone","a","Kentucky","Robert F. Kennedy",31042,24.3302375156531
97,8,"Pollster 8",2024-10-01,2024-10-03,1575,"Online","rv","Ohio","Donald Trump",16651,8.37384159098268
97,8,"Pollster 8",2024-10-01,2024-10-03,1575,"Online","rv","Ohio","Kamala Harris",16661,1.59592580043751
97,8,"Pollster 8",2024-10-01,2024-10-03,1575,"Online","rv","Ohio","Jill Stein",31116,12.8553663384199
97,8,"Pollster 8",2024-10-01,2024-10-03,1575,"Online","rv","Ohio","Cornel West",31097,18.4219341582952
97,8,"Pollster 8",2024-10-01,2024-10-03,1575,"Online","rv","Ohio","Chase Oliver",31790,29.470760717914
97,8,"Pollster 8",2024-10-01,2024-10-03,1575,"Online","rv","Ohio","Robert F. Kennedy",31042,29.2821713939506
98,7,"Pollster 7",2024-10-22,2024-10-26,1504,"Online Panel","rv","Nevada","Donald Trump",16651,11.0737369175988
98,7,"Pollster 7",2024-10-22,2024-10-26,1504,"Online Panel","rv","Nevada","Kamala Harris",16661,28.1082151092009
98,7,"Pollster 7",2024-10-22,2024-10-26,1504,"Online Panel","rv","Nevada","Jill Stein",31116,22.4829068111573
98,7,"Pollster 7",2024-10-22,2024-10-26,1504,"Online Panel","rv","Nevada","Cornel West",31097,8.86833974843858
98,7,"Pollster 7",2024-10-22,2024-10-26,1504,"Online Panel","rv","Nevada","Chase Oliver",31790,23.1957687370187
98,7,"Pollster 7",2024-10-22,2024-10-26,1504,"Online Panel","rv","Nevada","Robert F. Kennedy",31042,6.27103267658572
99,7,"Pollster 7",2024-10-31,2024-11-02,1981,"Online","a","Louisiana","Donald Trump",16651,19.3873146057249
99,7,"Pollster 7",2024-10-31,2024-11-02,1981,"Online","a","Louisiana","Kamala Harris",16661,1.35693606214322
99,7,"Pollster 7",2024-10-31,2024-11-02,1981,"Online","a","Louisiana","Jill Stein",31116,40.3299481910912
99,7,"Pollster 7",2024-10-31,2024-11-02,1981,"Online","a","Louisiana","Cornel West",31097,1.60140496447325
99,7,"Pollster 7",2024-10-31,2024-11-02,1981,"Online","a","Louisiana","Chase Oliver",31790,23.4524813022048
99,7,"Pollster 7",2024-10-31,2024-11-02,1981,"Online","a","Louisiana","Robert F. Kennedy",31042,13.8719148743625
100,3,"Pollster 3",2024-10-11,2024-10-15,1202,"Live Phone","lv","Vermont","Donald Trump",16651,11.1574479233378
100,3,"Pollster 3",2024-10-11,2024-10-15,1202,"Live Phone","lv","Vermont","Kamala Harris",16661,12.3381222014361
100,3,"Pollster 3",2024-10-11,2024-10-15,1202,"Live Phone","lv","Vermont","Jill Stein",31116,9.95130910270424
100,3,"Pollster 3",2024-10-11,2024-10-15,1202,"Live Phone","lv","Vermont","Cornel West",31097,22.6510853678572
100,3,"Pollster 3",2024-10-11,2024-10-15,1202,"Live Phone","lv","Vermont","Chase Oliver",31790,25.3164503412448
100,3,"Pollster 3",2024-10-11,2024-10-15,1202,"Live Phone","lv","Vermont","Robert F. Kennedy",31042,18.5855850634199
